press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
198e24387a29ccc0,,guidance_outlook,Guidance / Outlook,0.7924,0.0163,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:25:32 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314030) Nasdaq Stockholm has decided to list 14 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTemplateFor",gmail,
198e245496a90e06,,guidance_outlook,Guidance / Outlook,0.79,0.0161,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:27:26 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314035) Nasdaq Stockholm has decided to list 6 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants US Extend AE) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Issue",gmail,
198e245ad7fbc19c,,guidance_outlook,Guidance / Outlook,0.7905,0.0167,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:27:52 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314034) Nasdaq Stockholm has decided to list 7 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend E) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTem",gmail,
198e24611cf45498,,guidance_outlook,Guidance / Outlook,0.7932,0.0162,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:28:18 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314033) Nasdaq Stockholm has decided to list 3 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTemplateFor3",gmail,
198e2462efdd16b7,,guidance_outlook,Guidance / Outlook,0.7932,0.0162,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:28:25 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314033) Nasdaq Stockholm has decided to list 3 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTemplateFor3",gmail,
198e271149f7a877,,earnings_report,Earnings report,0.7665,0.0012,needs_review_margin,2025-08-25,Kaldvik AS,Kaldvik AS (KLDVK): Q2 2025 Webcast results 28 August 2025 at 09:00 (CET),Kaldvik AS (KLDVK): Q2 2025 Webcast results 28 August 2025 at 09:00 (CET) Published: 2025-08-25 20:15:15 CEST Kaldvik AS - Company Announcement Kaldvik AS (KLDVK): Q2 2025 Webcast results 28 August 2025 at 09:00 (CET) A presentation of Kaldvik AS interim report Q2 2025 will be held at 09:00 (CET)/ 07:00 Icelandic time on the 28 th of August 2025. The company’s CEO Vidar Aspehaug and CFO Róbert Róbertsson will be presenting the company's results. This session will be held online in English. Questions may be asked after the session. Join the session by using this link: Kaldvik AS interim report ,gmail,
198e27e9c2eef099,,guidance_outlook,Guidance / Outlook,0.7826,0.0104,needs_review_margin,2025-08-25,TalkPool AG,Invitation to Talkpool's Annual General Meeting,"Invitation to Talkpool's Annual General Meeting Published: 2025-08-25 20:30:00 CEST TalkPool AG - Notice to general meeting Invitation to Talkpool's Annual General Meeting The shareholders of Talkpool AG are invited to attend the shareholders’ meeting via a videolink streamed from the company headquarters at Gäuggelistrasse 7, 7000 Chur, Switzerland. The meeting is expected to start at 10 o’clock on the 15 th of September 2025 and last for less than an hour. Shareholders that want to participate should beforehand: instruct the independent representative about voting preferences by sending an e",gmail,
198e307fcb346c3e,,equity_actions_non_buyback,Equity actions (non-buyback),0.7492,0.0044,needs_review_margin,2025-08-25,John Bean Technologies Corporation,John Bean Technologies Corporation - End of Day Stock Quote,"John Bean Technologies Corporation: NYSE:JBTM Last Price 146.20 Change -1.50 Volume 362,019 % Change -1.02% Day High 147.16 52 Week High 148.77 Day Low 144.64 52 Week Low 82.64 Today's Open 146.27 Previous Close 147.70 8/25/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the John Bean Technologies Corporation site . Date Sent: 8/25/2025 5:00:06 PM Powered by Q4 Inc.",gmail,
198e2a04e0d142ae,,guidance_outlook,Guidance / Outlook,0.7743,0.0009,needs_review_margin,2025-08-25,Sýn hf.,Sýn hf.: Afkoma Sýnar hf. á öðrum ársfjórðungi ársins 2025,"Sýn hf.: Afkoma Sýnar hf. á öðrum ársfjórðungi ársins 2025 Published: 2025-08-25 21:06:34 CEST Sýn hf. - Árshlutareikningur - 6 mán. Sýn hf.: Afkoma Sýnar hf. á öðrum ársfjórðungi ársins 2025 Rekstur í takt við áætlanir Árshlutareikningur samstæðu Sýnar hf. fyrir fyrstu sex mánuði ársins 2025 var samþykktur á stjórnarfundi þann 25. ágúst 2025. Heildartekjur á öðrum ársfjórðungi (2F) 2025 námu 5.357 m.kr. samanborið við 5.286 m.kr. á sama tímabili 2024 og jukust um 1,4%. Tekjur af fjölmiðlun, interneti og farsímaþjónustu (án IoT) jukust um 3,4% á milli tímabila. EBITDAaL nam 716 m.kr. á 2F, sam",gmail,
198e2b5a0712c554,,share_buyback,Share buyback,0.8091,0.0338,auto_assign,2025-08-25,Nordea Bank Abp,Nordea Bank Abp: Repurchase of own shares on 25.08.2025,"Nordea Bank Abp: Repurchase of own shares on 25.08.2025 Published: 2025-08-25 21:30:00 CEST Nordea Bank Abp - Changes in company's own shares Nordea Bank Abp: Repurchase of own shares on 25.08.2025 Nordea Bank Abp Stock exchange release – Changes in company’s own shares 25.08.2025 at 22.30 EET Nordea Bank Abp (LEI: 529900ODI3047E2LIV03) has on 25.08.2025 completed repurchases of own shares (ISIN: FI4000297767) as follows: Trading venue (MIC Code) Number of shares Weighted average price / share, EUR* ** Total cost, EUR* ** XHEL 134,941 13.44 1,813,053.78 XSTO 121,156 13.44 1,627,982.97 XCSE 13,",gmail,
198e2b5a72884017,,share_buyback,Share buyback,0.7549,0.0027,needs_review_margin,2025-08-25,Nordea Bank Oyj,Nordea Bank Oyj: Omien osakkeiden takaisinosto 25.08.2025,"Nordea Bank Oyj: Omien osakkeiden takaisinosto 25.08.2025 Julkaistu: 2025-08-25 21:30:00 CEST Nordea Bank Oyj - Muutokset omien osakkeiden omistuksessa Nordea Bank Oyj: Omien osakkeiden takaisinosto 25.08.2025 Nordea Bank Oyj Pörssitiedote – Muutokset omien osakkeiden omistuksessa 25.08.2025 klo 22.30 Suomen aikaa Nordea Bank Oyj (LEI: 529900ODI3047E2LIV03) on 25.08.2025 hankkinut omia osakkeitaan (ISIN: FI4000297767) omistukseensa seuraavasti: Markkinapaikka (MIC-koodi) Osakkeiden lukumäärä Painotettu keskihinta osakkeelta, euroa* ** Kulut yhteensä, euroa * ** XHEL 134 941 13,44 1 813 053,78 ",gmail,
198e2b5fb42e9dd5,,share_buyback,Share buyback,0.8024,0.0257,auto_assign,2025-08-25,Nordea,Nordea Bank Abp: Repurchase of own shares on 25.08.2025,"[*] Nordea Bank Abp: Repurchase of own shares on 25.08.2025 Nordea Bank Abp Stock exchange release – Changes in company’s own shares 25.08.2025 at 22.30 EET Nordea Bank Abp (LEI: 529900ODI3047E2LIV03) has on 25.08.2025 completed repurchases of own shares (ISIN: FI4000297767) as follows: Trading venue (MIC Code) Number of shares Weighted average price / share, EUR* ** Total cost, EUR* ** XHEL 134,941 13.44 1,813,053.78 XSTO 121,156 13.44 1,627,982.97 XCSE 13,277 13.44 178,467.62 Total 269,374 13.44 3,619,504.37 * FX rate used: SEK to EUR 11.1389 and DKK to EUR 7.4643 ** Rounded to two decimals ",gmail,
198e0986e22bf70f,,share_buyback,Share buyback,0.8033,0.0168,needs_review_margin,2025-08-25,Jyske Bank A/S,Share repurchase programme: Transactions of week 34 2025,"Share repurchase programme: Transactions of week 34 2025 Published: 2025-08-25 11:38:57 CEST Jyske Bank A/S - Changes in company's own shares Share repurchase programme: Transactions of week 34 2025 The share repurchase programme runs as from 26 February 2025 and up to and including 30 January 2026 at the latest. In this period, Jyske Bank will acquire shares with a value of up to DKK 2.25 billion, cf. Corporate Announcement No. 3/2025 of 26 February 2025. The share repurchase programme is initiated and structured in compliance with the EU Commission Regulation No. 596/2014 of 16 April 2014, t",gmail,
198e1f541443e7d7,,share_buyback,Share buyback,0.8392,0.0372,auto_assign,2025-08-25,Enea AB,"Buybacks of Shares in Enea During the Period August 18 - 22, 2025","Buybacks of Shares in Enea During the Period August 18 - 22, 2025 Published: 2025-08-25 18:00:00 CEST Enea AB - Changes in company's own shares Buybacks of Shares in Enea During the Period August 18 - 22, 2025 During the period August 18 - 22, 2025, Enea AB (publ) has repurchased in total 25,000 own shares (ISIN: SE0009697220) within the framework of the authorization from the Annual General Meeting 2024 to repurchase own shares. The purpose of the repurchase program is to enable the company to adapt its capital structure to its capital needs over time, thereby contributing to increased shareh",gmail,
198e15e32952c142,,equity_actions_non_buyback,Equity actions (non-buyback),0.7432,0.0014,needs_review_margin,2025-08-25,Scandinavian ChemoTech AB,Scandinavian ChemoTech Expands in Florida with Fourth Veterinary Oncology Clinic Partnership,"Scandinavian ChemoTech Expands in Florida with Fourth Veterinary Oncology Clinic Partnership Published: 2025-08-25 15:15:00 CEST Scandinavian ChemoTech AB - Investor News Scandinavian ChemoTech Expands in Florida with Fourth Veterinary Oncology Clinic Partnership Scandinavian ChemoTech AB today announced that its veterinary subsidiary, VQ Animal Care INC, has secured its fourth clinic partnership in Florida, further strengthening its presence in one of the most important pet care markets in the United States. A New Option for Veterinary Oncology VQ Animal Care Inc. today announced the fourth i",gmail,
198e1eeeded8f498,,debt_bond_issue,Debt / Bond issue,0.763,0.0015,needs_review_margin,2025-08-25,Orkuveita Reykjavíkur,Reykjavík Energy‘s Finances on a Strong Path,"Reykjavík Energy‘s Finances on a Strong Path Published: 2025-08-25 17:53:04 CEST Orkuveita Reykjavíkur - Financial Statement Release Reykjavík Energy‘s Finances on a Strong Path Reykjavík Energy recorded a profit of ISK 4.9 billion in the first six months of the year. This is stated in the company’s reviewed interim consolidated financial statements, approved by the Board today. In addition to the parent company, Reykjavík Energy comprises Veitur Utilities, ON Power, Reykjavík Fibre Network, and Carbfix. This result is somewhat stronger than in the same period last year, when profit amounted t",gmail,
198e1e7ba54f2638,,equity_actions_non_buyback,Equity actions (non-buyback),0.7781,0.0049,needs_review_margin,2025-08-25,EQT AB,Återköp av aktier av EQT AB under vecka 34 2025,"Återköp av aktier av EQT AB under vecka 34 2025 Publicerad: 2025-08-25 17:45:00 CEST EQT AB - Förändringar i återköpta aktier Återköp av aktier av EQT AB under vecka 34 2025 EQT AB (LEI-kod 213800U7P9GOIRKCTB34) (“EQT”) har mellan den 18 augusti 2025 och 22 augusti 2025 återköpt 534 181 egna stamaktier (ISIN: SE0012853455). Återköpen är en del av det återköpsprogram om högst 5 535 521 egna stamaktier för ett sammanlagt maximalt belopp om SEK 2 500 000 000 som EQT offentliggjorde den 27 maj 2025. Återköpsprogrammet, som löper under perioden 18 juli 2025 till 26 september 2025, genomförs i enlig",gmail,
198e1873cd0659c9,,incidents_controversies,Incidents / Controversies,0.7863,0.0002,needs_review_margin,2025-08-25,Nasdaq Company News,Lift of Suspension in Cyber Security 1 AB at FNSE,"Lift of Suspension in Cyber Security 1 AB at FNSE Published: 2025-08-25 15:59:51 CEST Nasdaq Stockholm AB - First North Growth Market - Equities Lift of Suspension in Cyber Security 1 AB at FNSE Lifting of Suspension At Trading Venue FNSE Issuer: Cyber Security 1 AB, LEI: 213800UOM5G4RKOZE477 Instruments: CYB1 SE0007604061 Lifting reason: With reference to the press release published by Cyber Security 1 AB on August 25, 2025 at 15:30 CEST. Continuous trading from: The opening auction starts at 16:10 CEST followed by continuous trading from 16:20 CEST, August 25, 2025. Comments: Order books hav",gmail,
198e1876f47c87e0,,pdmr_managers_transactions,Managers' transactions (PDMR),0.7706,0.0031,needs_review_margin,2025-08-25,DFDS A/S,DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR,DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR Published: 2025-08-25 16:00:00 CEST DFDS A/S - Investor News DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR INVESTOR NEWS no. 27 - 25 August 2025 Purchase of two ferries from Naviera Armas that is exiting Strait of Gibraltar Transaction adds one ferry on each of DFDS’ two current routes from Algeciras to Tanger Med and Ceuta Purchase closing expected in Q1 2026 subject to regulatory approvals No impact on 2025 financials expected DFDS has entered into an agreement to purchase part of the assets of Naviera Armas’ Strait of Gibraltar ferry operations. B,gmail,
198e187dd157c53e,,pdmr_managers_transactions,Managers' transactions (PDMR),0.7693,0.0009,needs_review_margin,2025-08-25,DFDS A/S,DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR,"DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR INVESTOR NEWS no. 27 - 25 August 2025 Purchase of two ferries from Naviera Armas that is exiting Strait of Gibraltar Transaction adds one ferry on each of DFDS’ two current routes from Algeciras to Tanger Med and Ceuta Purchase closing expected in Q1 2026 subject to regulatory approvals No impact on 2025 financials expected DFDS has entered into an agreement to purchase part of the assets of Naviera Armas’ Strait of Gibraltar ferry operations. Besides one combined freight and passenger ferry (RoPax) and one high-speed catamaran ferry (HSC), the purc",gmail,
198e19aa6532392a,,admission_delisting,Delisting / Trading halt,0.789,0.0055,needs_review_margin,2025-08-25,Nasdaq Company News,Lift of Suspension in Cyber Security 1 AB at FNSE,"Lift of Suspension in Cyber Security 1 AB at FNSE Published: 2025-08-25 16:20:36 CEST Lift of Suspension in Cyber Security 1 AB at FNSE 2025-08-25T14:20:36Z Lifting of Suspension At Trading Venue FNSE Ended on: 2025-08-25T14:10:00Z Ongoing: False Comments: Nasdaq Stockholm has, to the extent applicable, also decided to suspend the trading in all other instruments related to the issuer. Order books will be flushed. For further information concerning this Market Notice please contact Issuer Surveillance at Nasdaq Stockholm Tel +468 405 60 00, or email Issuer: Cyber Security 1 AB, LEI: 213800UOM5",gmail,
