cluster,cid,category_name,press_release_id,release_date,company_name,title,snippet,_silhouette,cat_sim,cat_margin,decision
21,admission_delisting,Delisting / Trading halt,198bb8cc17953649,2025-08-18,Formpipe,Formpipe Software AB avyttrar sin affärsenhet Public för en total köpeskilling om upp till 850 miljoner kronor,"Formpipe Software AB avyttrar sin affärsenhet Public för en total köpeskilling om upp till 850 miljoner kronor Publicerad: 2025-08-18 07:00:00 CEST Formpipe - Insiderinformation Formpipe Software AB avyttrar sin affärsenhet Public för en total köpeskilling om upp till 850 miljoner kronor I Formpipe Software AB (publ) (”Formpipe” eller ”Bolaget”) har ingått ett avtal med ett holdingbolag tillhörande STG (”STG” eller ”Köparen”) om försäljning av Formpipes affärsenhet Public (”Transaktionen”). Transaktionen omfattar samtliga tillgångar i affärsenheten Public (gemensamt, ”Formpipe Public”) och gen",-0.1262,0.7880,0.0004,needs_review_margin
21,debt_bond_issue,Debt / Bond issue,198d282362d8a00c,2025-08-22,Clean Motion AB,Clean Motion AB delårsrapport för januari-juni 2025,"Clean Motion AB delårsrapport för januari-juni 2025 Publicerad: 2025-08-22 18:00:00 CEST Clean Motion AB - Halvårsrapport Clean Motion AB delårsrapport för januari-juni 2025 Elfordonstillverkaren Clean Motion AB presenterar sin delårsrapport för januari-juni 2025. Bolaget redovisar en försäljning på 1 359 (612) TSEK och ett rörelseresultat före avskrivningar på -6 036 (-5 292) TSEK. Ulf Rask, tf. VD kommenterar; Det första halvåret 2025 har varit intensivt och händelserikt för Clean Motion. Handelskonflikter, krig och en svag konjunktur skapar osäkerhet som gör beslutsprocesserna långsamma, sa",-0.1274,0.7870,0.0013,needs_review_margin
21,dividend,Dividend,198ac6c0638287d6,2025-08-15,InCoax Networks AB,"InCoax Networks AB:s delårsrapport, april - juni 2025","InCoax Networks AB:s delårsrapport, april - juni 2025 Publicerad: 2025-08-15 08:30:00 CEST InCoax Networks AB - Kvartalsrapport (Q1 och Q3) InCoax Networks AB:s delårsrapport, april - juni 2025 Under perioden noterades en tillfälligt lägre försäljning till följd av senarelagd orderingång från Google Fiber och fördröjd upprampning via Nokia. Samtidigt stärkte InCoax sin marknadsposition genom genomförda leveranser, teknikintegration och ökad partneraktivitet. Finansiell utveckling April – juni 2025 Nettoomsättningen uppgick till 8 072 tSEK (19 432). Rörelseresultatet (EBITA) uppgick till –11 35",-0.1245,0.7744,0.0001,needs_review_margin
21,earnings_report,Earnings report,198d05cfd53781c7,2025-08-22,Premium Snacks Nordic AB,Premium Snacks Nordic AB (publ) publicerar Delårsrapport kvartal 2 2025,"Premium Snacks Nordic AB (publ) publicerar Delårsrapport kvartal 2 2025 Publicerad: 2025-08-22 08:00:00 CEST Premium Snacks Nordic AB - Halvårsrapport Premium Snacks Nordic AB (publ) publicerar Delårsrapport kvartal 2 2025 Premium Snacks levererade ett rekordkvartal med 24 % organisk tillväxt och en EBITA-marginal på 9,3 %, drivet av centrala listningar och framgångsrika produktlanseringar Andra kvartalet april - juni 2025 Nettoomsättningen ökade 24,4 % till 142,1 MSEK jämfört med 114,2 MSEK för samma period 2024 Bruttomarginalen uppgick till 42,2 % (41,8 %) EBITDA uppgick till 15,5 MSEK (7,6 ",-0.1322,0.7782,0.0042,needs_review_margin
21,equity_actions_non_buyback,Equity actions (non-buyback),198c62bd17272c06,2025-08-20,Enorama Pharma AB,Kvartalsrapport - Enorama Pharma AB (publ),Kvartalsrapport - Enorama Pharma AB (publ) Publicerad: 2025-08-20 08:30:00 CEST Enorama Pharma AB - Kvartalsrapport (Q1 och Q3) Kvartalsrapport - Enorama Pharma AB (publ) Enorama Pharma AB (” Enorama Pharma ” eller ” Bolaget ) publicerar den 20 augusti 2025 kvartalsrapport avseende perioden 1 januari - 30 juni 2025. Rapporten bifogas och finns att läsa samt ladda ned på . Enorama Pharma under perioden 1 januari – 30 juni 2025 Enorama Pharma driver Pre Market Tobacco Product Application (”PMTA”) processen för NIC-S® enligt plan mot målet om ett permanent marknadsgodkännande (”MGO”) i USA från U,-0.1385,0.7862,0.0084,needs_review_margin
21,orders_contracts,Orders / Contracts,198c0ce67ab9436f,2025-08-19,Ferroamp AB,Ferroamp AB (publ) - Delårsrapport Q2 2025,"Ferroamp AB (publ) - Delårsrapport Q2 2025 Publicerad: 2025-08-19 07:30:01 CEST Ferroamp AB - Halvårsrapport Ferroamp AB (publ) - Delårsrapport Q2 2025 19.8.2025 07:30:01 CEST | Ferroamp AB (publ) | Halvårsrapport Perioden i sammandrag April-juni 2025 Nettoomsättning :18 532 kSEK (47 964) EBITDA: 6 750 kSEK (-21 330) EBITDA, %: 36 (-44) Resultat efter finansiella poster: 3 674 kSEK (-24 881) Balansomslutning: 282 723 kSEK (411 990) Soliditet, %: 79 (59) Resultat per aktie, före och efter utspädning: 0,05 (-0,78) Kassaflöde från den löpande verksamheten: -34 836 (-15 303) Viktiga händelser andr",-0.1380,0.7736,0.0081,needs_review_margin
21,equity_actions_non_buyback,Equity actions (non-buyback),198d05cf58b64038,2025-08-22,Luxbright AB,Luxbright halvårsrapport jan-juni 2025,"Luxbright halvårsrapport jan-juni 2025 Publicerad: 2025-08-22 08:00:00 CEST Luxbright AB - Halvårsrapport Luxbright halvårsrapport jan-juni 2025 Halvåret januari - juni 2025 Nettoomsättningen uppgick till 5 385 (3 348) KSEK Rörelseresultatet uppgick till -9 817 (-9 282) KSEK Resultat per genomsnittligt antal aktier efter skatt uppgick till -0,09 (-0,10) kronor VD:s kommentar Det första halvåret 2025 har varit ett bevis på att Luxbright står stadigt i sin transformation från utvecklingsbolag till en kommersiell aktör med global potential. Vi har levererat stark tillväxt, accelererat produktutve",-0.1314,0.7768,0.0049,needs_review_margin
21,capital_raise_rights_issue,Capital raise / Rights issue,198d05fb1d7b1c73,2025-08-22,Cell Impact AB,Cell Impact Q2 2025: Säkrad finansiering för verksamheten,"Cell Impact Q2 2025: Säkrad finansiering för verksamheten Publicerad: 2025-08-22 08:03:00 CEST Cell Impact AB - Halvårsrapport Cell Impact Q2 2025: Säkrad finansiering för verksamheten Under andra kvartalet nådde vi framgångar i våra olika kundprojekt, men omsättningsmässigt var kvartalet svagt. Koncernens nettoomsättning uppgick till 2,1 MSEK (23,8). Vi genomförde under kvartalet en företrädesemission som på förhand var garanterad till 60 procent. Det slutgiltiga utfallet innebar ett kapitaltillskott om 39,2 MSEK före emissionskostnader och återbetalning av brygglån. - Detta utgör ett nödvänd",-0.1214,0.7729,0.0009,needs_review_margin
2,legal_regulatory_compliance,Legal / Regulatory / Compliance,197d0972000bb1fd,2025-07-03,Addtech,Addtech´s 2024/2025 Annual Report is now published,"[*] Addtech´s 2024/2025 Annual Report is now published Addtech´s Annual Report for 2024/2025 is now available at the company website, visit The Annual Report can be downloaded in pdf version. The Swedish version is also available in European Single Electronic Format (ESEF). Stockholm, July 3, 2025 Addtech AB (publ) For more information, please contact Malin Enarson, CFO, +46 705 97 94 73 Addtech is a technical solutions group that provides technological and economic value added in the link between manufacturers and customers. Addtech operates in selected niches in the market for advanced techn",-0.1206,0.7785,0.0006,needs_review_margin
21,guidance_outlook,Guidance / Outlook,198bbdee3f7a50e8,2025-08-18,ChargePanel AB,ChargePanel rapporterar nettoomsättningen för juli,"ChargePanel rapporterar nettoomsättningen för juli Publicerad: 2025-08-18 08:30:00 CEST ChargePanel AB - Övrig information som ska offentliggöras enligt börsens regelverk ChargePanel rapporterar nettoomsättningen för juli ChargePanel AB (publ) (""ChargePanel"" eller “Bolaget”) redovisar siffror och rapporterar nettoomsättningen för juli. Den preliminära nettoomsättningen i juli uppgick till 806 KSEK. I tabellen nedan redovisas månad för månad nettoomsättningen för bolaget de senaste nio månaderna. Månad Nettoomsättning i SEK Förändring Juli 2025 806 000 0,2% Juni 2025 804 000 2,4% Maj 2025 785 0",-0.1191,0.7675,0.0010,needs_review_margin
2,capital_raise_rights_issue,Capital raise / Rights issue,1982ca40a9bb2289,2025-07-21,Better Collective,Invitation to Better Collective's Q2 2025 financial report presentation,"Better Collective, a leading digital sports media group, will publish its interim financial report for April 1 – June 30, 2025, on August 20, 2025, after market close (CET). We invite you to join us for a teleconference on August 21, 2025, at 10:00 CET. Co-founder & CEO Jesper Søgaard and CFO Flemming Pedersen will present the report, followed by a Q&A session. The event will simultaneously be webcasted, providing an opportunity to ask questions. Join the teleconference To participate and ask questions, please register here ( After registering, you will receive the dial-in details and a unique",-0.1229,0.7974,0.0035,needs_review_margin
21,admission_listing,Admission / Listing,198c846e2ab5cb70,2025-08-20,ELLWEE AB,Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning,"Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning Publicerad: 2025-08-20 18:19:00 CEST ELLWEE AB - Bolagsbeskrivning Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning Ellwee AB (""Bolaget"" eller ""Ellwee"") har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning upprättad i samband med namn- och verksamhetsändring av Bolaget till följd av planerat förvärv av ",-0.1172,0.7929,0.0007,needs_review_margin
3,guidance_outlook,Guidance / Outlook,197f37f2b0d789d8,2025-07-10,Alvotech,Alvotech Appoints Linda Jónsdóttir as Chief Financial Officer,"July 10, 2025 4:40 AM EDT Alvotech Appoints Linda Jónsdóttir as Chief Financial Officer View this release → Or click here to view all releases. You are subscribed to Alvotech Investor Relations email alerts. To unsubscribe from all alerts, please click here . Alvotech Saemundargata 15-19, 102 , Reykjavik, , Iceland Service provided by Notified",-0.1331,0.7730,0.0087,needs_review_margin
21,dividend,Dividend,198c13c3b0f00010,2025-08-19,Irisity AB,Irisity AB (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 %,"Irisity AB (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 % Publicerad: 2025-08-19 09:30:00 CEST Irisity AB - Pressmeddelande Irisity AB (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 % Göteborg, Sverige – 19 augusti 2025 – Irisity AB (publ), en leverantör av AI-driven mjukvara för videodatahantering, meddelade idag planer på ett strategiskt initiativ för att förenkla koncernens verksamhet och sänka rörelsekostnaderna till nivåer som bättre överens",-0.1186,0.7829,0.0020,needs_review_margin
